controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B5,289.19392229289826,117084.99579862946,99.78720506077741,557.594696777081,34.76190476190476,8252.03930436161,432.6885353892073,27036.043922407378,92,92,0.0,1.7499385721235334,0.7717391304347826,22.82608695652174,0.0,2289.7429921327603,6.856879703655904,6.856879703655904,6.201987300837434,100.0,0.0,77.17391304347827,77.17391304347827,0.9044911926237674,0.9044911926237674,0.6548924028184704,6.0835789022015785,4850.840067440707,2561.0970753079464,20260005
P,288.32592756208857,115840.09082883643,99.7830573522806,557.5946967770816,26.07142857142857,5360.750729286669,437.86671426350387,26975.07441086393,92,71,22.826086956521742,1.923277901617015,0.8169014084507042,18.30985915492958,17.391304347826086,2928.213105562831,6.856879703655904,5.592618475326785,5.802884290082345,77.17391304347827,22.826086956521742,81.69014084507043,68.47826086956522,0.8462864365242405,0.9449040321060629,0.3081307279596447,5.875788538007753,4133.224345262156,1205.0112396993247,20260005
B5,279.3288968046476,115251.31994394603,99.84924698722708,535.2322450814436,78.21428571428571,12857.89876858832,430.37819122527645,26396.1995415877,91,91,0.0,1.5673634637823401,0.7362637362637363,26.373626373626376,0.0,1663.0231076602554,7.770055172825823,7.770055172825823,6.829419242305288,100.0,0.0,73.62637362637363,73.62637362637363,0.8789408942924606,0.8789408942924606,0.9406359305205355,5.449569984579349,5341.581478803064,3678.5583711428085,20260006
P,280.8132531241621,113728.0677169259,99.84924701277002,535.2322450814436,8.69047619047619,3996.622713198469,446.6652773755538,26367.75066667486,91,62,31.868131868131865,1.8195625224144047,0.8387096774193549,16.129032258064516,23.076923076923077,1937.0858121094464,7.770055172825823,5.74793678116309,5.975575413323864,68.13186813186813,31.868131868131865,83.87096774193549,60.43956043956044,0.7690518639072494,0.9051457502279826,0.5452162311142097,5.53656985159413,4069.2707159310876,2132.184903821641,20260006
B5,289.14303703458535,116563.51056684509,99.61545599069588,531.9509833501793,112.97619047619047,11874.678021481266,416.9505281584759,26985.0028863551,92,92,0.0,1.5413970942770727,0.8586956521739131,14.130434782608695,0.0,3427.9302621069537,7.599725271487137,7.599725271487137,7.063561374176837,100.0,0.0,85.86956521739131,85.86956521739131,0.9294495684834958,0.9294495684834958,0.5361638973103017,4.328733170799115,5524.714074802598,2096.783812695644,20260007
P,289.49076484225,115367.2445806547,99.58670529625589,531.9509834182173,26.07142857142857,6309.696225073387,437.77598327764343,27781.811474768117,92,62,32.608695652173914,1.7356850977707996,0.9193548387096774,8.064516129032258,23.91304347826087,3138.469382222353,7.599725271487137,5.734630339938272,6.5584796356122,67.3913043478261,32.608695652173914,91.93548387096774,77.17391304347827,0.8629890425405887,0.9499538964747829,0.28699590367140226,3.9725379423135583,4260.828362651587,1122.358980429234,20260007
B5,274.2186909666775,116707.90188708606,99.73099127160668,554.5319766061391,34.76190476190476,4998.664416092563,488.2373586361016,28542.512411159478,90,90,0.0,1.8758906005242073,0.8555555555555555,14.444444444444443,0.0,2912.8727485620857,6.496638871234925,6.496638871234925,6.034569203652684,100.0,0.0,85.55555555555556,85.55555555555556,0.9288755806286016,0.9288755806286016,0.46206966758224094,6.37264772727761,4719.8951985712065,1807.0224500091206,20260008
P,273.2939782007226,114815.09071543565,99.72490057096434,554.5319766061391,0.0,3890.30036499886,488.08908066397817,28599.063214017664,90,70,22.22222222222222,2.0582656822207857,0.8857142857142857,11.428571428571429,18.88888888888889,2940.1110129060394,6.496638871234925,5.352382920097523,5.6624681019200045,77.77777777777779,22.22222222222222,88.57142857142857,73.33333333333333,0.8715996400833719,0.9503854357960635,0.2655561460332317,5.818066585102771,3978.6252268574276,1038.5142139513882,20260008
B5,278.74151415476746,117734.22787048528,99.78304846407569,531.4013632016142,95.59523809523809,8966.871196886628,468.5626156438272,29086.743369103944,92,92,0.0,1.61708210895356,0.7717391304347826,22.82608695652174,0.0,2095.6626558323615,6.902442162506743,6.902442162506743,6.1985994760867165,100.0,0.0,77.17391304347827,77.17391304347827,0.8980299045107226,0.8980299045107226,0.7038426864200269,4.084958420717552,4848.190304510681,2752.5276486783196,20260009
P,277.6880977971242,117020.23748843293,99.71934229308118,531.4013632016142,69.52380952380952,8483.237683467903,477.3788921760172,29384.479735612065,92,70,23.913043478260864,1.7663869650199755,0.8857142857142857,11.428571428571429,21.73913043478261,2908.3832325942885,6.902442162506743,5.613161831042011,5.861722622158618,76.08695652173914,23.913043478260864,88.57142857142857,67.3913043478261,0.8492244460951529,0.943742907510761,0.31578016428599665,3.9450446910854113,4143.3092322127395,1234.9259996184512,20260009
