controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B1,401.48998131166013,155880.59891622094,97.34553963006623,457.50969631383157,182.5,0.0,0.0,15673.362950234143,92,92,0.0,0.0,0.0,100.0,0.0,-27572.799970510914,7.050578987893203,7.050578987893203,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.050578987893203,0.0,0.0,27572.799970510914,20260000
B2,400.25295625070993,150803.46192315887,98.48148382576555,380.73871759306166,182.5,102.99386541772091,223.56249999999997,20026.419466698328,92,92,0.0,0.5786451802334183,0.2608695652173913,73.91304347826086,0.0,-11616.432383688469,7.050578987893203,7.050578987893203,3.4001392118038702,100.0,0.0,26.08695652173913,26.08695652173913,0.4822496446947646,0.4822496446947646,3.650439776089333,0.7378794238555502,2659.3945978037414,14275.826981492211,20260000
B3,379.8689431219064,151084.2103863912,87.42726636083407,523.4324712333107,495.35714285714283,14666.406494099612,302.4790752923976,25597.849999804053,92,92,0.0,0.7213368541000817,0.2826086956521739,71.73913043478261,0.0,-10784.551856510794,7.050578987893203,7.050578987893203,3.5774044687367086,100.0,0.0,28.26086956521739,28.26086956521739,0.5073915879645623,0.5073915879645623,3.473174519156495,1.8819549760616328,2798.0413523333536,13582.59320884415,20260000
B4,331.412340576816,128299.38858227046,99.72226806489523,571.0645828272693,208.57142857142856,6786.517225389112,432.76895831384496,27107.288177621416,92,92,0.0,1.7626266850478742,0.8695652173913043,13.043478260869565,0.0,4190.271504034998,7.050578987893203,7.050578987893203,6.76838661558056,100.0,0.0,86.95652173913044,86.95652173913044,0.9599760001558446,0.9599760001558446,0.2821923723126421,5.828548839862183,5293.845245757651,1103.5737417226537,20260000
B5,335.8340593948725,131047.29863227536,98.51463045535863,566.1931427628344,199.88095238095235,11396.45835489438,475.62301245398135,28401.709543714762,92,92,0.0,1.780193043774641,0.7717391304347826,22.82608695652174,0.0,3896.3469965952586,7.050578987893203,7.050578987893203,6.705754300448805,100.0,0.0,77.17391304347827,77.17391304347827,0.951092713373397,0.951092713373397,0.3448246874443979,5.908073785666372,5244.8578278510295,1348.5108312557704,20260000
B6,339.27936313359663,131712.27178169374,90.33266332597904,515.5931777691799,295.4761904761905,28694.642405426966,521.0431823659884,28054.121701371816,92,92,0.0,2.0528558430456285,0.8695652173913043,13.043478260869565,0.0,4483.298549189663,7.050578987893203,7.050578987893203,6.83082769065157,100.0,0.0,86.95652173913044,86.95652173913044,0.9688321629161272,0.9688321629161272,0.21975129724163311,7.680808780092004,5342.683086616764,859.3845374271009,20260000
P,335.6894532495106,128347.22613608626,98.45229771862743,566.1931427628344,60.83333333333333,6157.858218599999,493.4707947840205,29066.01668602116,92,64,30.434782608695656,2.192756797248291,0.90625,9.375,25.0,3551.796425758685,7.050578987893203,5.1705517262134295,5.9751766300104086,69.56521739130434,30.434782608695656,90.625,66.30434782608695,0.84747318486476,0.9797106713139393,0.10490702346142237,6.341653705438704,3962.0578210810336,410.2613953223482,20260000
B1,411.4269764720324,160033.2420374119,98.02008853643007,410.23629185274547,165.1190476190476,0.0,0.0,16925.066561913252,90,90,0.0,0.0,0.0,100.0,0.0,-31309.719366058718,8.006138285384878,8.006138285384878,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.006138285384878,0.0,0.0,31309.719366058718,20260002
B2,411.90323684741514,154363.13874628927,98.26563838995223,377.55271351228293,165.1190476190476,0.0,223.56249999999997,21220.59129524337,90,90,0.0,0.42708153001267585,0.14444444444444443,85.55555555555556,0.0,-16907.797215536393,8.006138285384878,8.006138285384878,3.0689027413594,100.0,0.0,14.444444444444443,14.444444444444443,0.38331872770192466,0.38331872770192466,4.937235544025478,0.3773988461847306,2400.3203584203875,19308.11757395678,20260002
B3,394.1336471560163,158372.18332176036,89.28336307007567,560.5194074450864,356.3095238095238,8605.945203990075,302.91502845655805,26407.491914870036,90,90,0.0,0.539857434274267,0.24444444444444444,75.55555555555556,0.0,-14349.480351350192,8.006138285384878,8.006138285384878,3.6140539757369767,100.0,0.0,24.444444444444443,24.444444444444443,0.4514103862450633,0.4514103862450633,4.392084309647901,0.9351908503900975,2826.706502451421,17176.186853801613,20260002
