controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
full,279.4139619748707,114739.85450846788,98.01297237444012,517.6491432581818,8.69047619047619,6613.3617622244265,483.30033550577565,28121.29210656256,92,65,29.34782608695652,2.274811851729452,0.8615384615384616,13.846153846153847,23.91304347826087,3044.3412059121465,6.285530988524038,4.673497176780214,5.520930707002373,70.65217391304348,29.34782608695652,86.15384615384616,69.56521739130434,0.8783554988563969,0.9721411769348758,0.1301981309432769,5.902328545568285,3553.5088965653185,509.16769065317214,20260000
nocert,280.20850637918835,116491.94582778326,98.06494972258733,517.6491477315659,17.38095238095238,6867.385764583591,476.04941893192074,28399.854393865076,92,86,6.521739130434778,2.0098688720407067,0.8488372093023255,15.11627906976744,5.434782608695652,3916.0666215243245,6.285530988524038,5.911664865248905,5.779092362301362,93.47826086956522,6.521739130434778,84.88372093023256,76.08695652173914,0.9194278689982883,0.9744904998055737,0.15080361602945158,5.968980058064983,4505.816477068072,589.7498555437481,20260000
norisk,279.4139619748707,114739.85450846788,98.01297237444012,517.6491432581818,8.69047619047619,6613.3617622244265,483.30033550577565,28121.29210656256,92,65,29.34782608695652,2.274811851729452,0.8615384615384616,13.846153846153847,23.91304347826087,3044.3412059121465,6.285530988524038,4.673497176780214,5.520930707002373,70.65217391304348,29.34782608695652,86.15384615384616,69.56521739130434,0.8783554988563969,0.9721411769348758,0.1301981309432769,5.902328545568285,3553.5088965653185,509.16769065317214,20260000
noinfo,279.4139619590258,114739.85450172123,98.01297238189797,517.6491432581818,8.69047619047619,6613.36176222396,483.3003354327537,28121.292105036948,92,64,30.434782608695656,2.2947470149020748,0.859375,14.0625,23.91304347826087,2942.838980687585,6.285530988524038,4.543722642246528,5.520930707002364,69.56521739130434,30.434782608695656,85.9375,69.56521739130434,0.8783554988563954,0.971345493289418,0.13019813094327687,5.88080608944781,3452.006671340757,509.16769065317203,20260000
nobins,279.22515212373565,114886.47177672302,98.01291082458808,517.6491432585951,8.69047619047619,6641.1449330150635,483.76825571600796,28226.69846150243,92,61,33.69565217391305,2.211976460857573,0.8524590163934426,14.754098360655737,26.08695652173913,3025.7122635250225,6.285530988524038,4.649679350897134,5.502673960627467,66.30434782608695,33.69565217391305,85.24590163934425,69.56521739130434,0.8754509317787325,0.9719984710519545,0.13019813094327684,5.553237976536273,3534.8799541781946,509.1676906531719,20260000
full,287.6005306841794,118052.49011744373,98.35395890253125,535.5316985229326,43.45238095238095,8640.020202969625,491.49893510394287,28886.91586844547,92,67,27.173913043478258,1.753962042769494,0.7761194029850746,22.388059701492537,19.565217391304348,2031.8149875641145,7.602791429918203,5.308646978671198,6.542412458633667,72.82608695652173,27.173913043478258,77.61194029850746,67.3913043478261,0.8605276784114089,0.9148906595986038,0.4518154427785695,4.369067044467332,3798.736094144592,1766.921106580477,20260002
nocert,289.5339486713556,120075.97047632931,98.3236325171066,535.5316985229326,60.83333333333333,9022.307051645912,479.95819748433655,28477.233656298926,92,85,7.608695652173914,1.5623821506056128,0.7411764705882353,25.882352941176475,6.521739130434782,2872.5538750395463,7.602791429918203,6.988426238663952,6.5171713425460105,92.3913043478261,7.608695652173914,74.11764705882354,66.30434782608695,0.857207698332996,0.9209227155401556,0.5526257696014709,4.30791067348356,5033.71536687387,2161.1614918343234,20260002
norisk,287.6005306841794,118052.49011744373,98.35395890253125,535.5316985229326,43.45238095238095,8640.020202969625,491.49893510394287,28886.91586844547,92,67,27.173913043478258,1.753962042769494,0.7761194029850746,22.388059701492537,19.565217391304348,2031.8149875641145,7.602791429918203,5.308646978671198,6.542412458633667,72.82608695652173,27.173913043478258,77.61194029850746,67.3913043478261,0.8605276784114089,0.9148906595986038,0.4518154427785695,4.369067044467332,3798.736094144592,1766.921106580477,20260002
noinfo,287.37238544146777,117896.20233588251,98.35058006626414,535.5316985229326,43.45238095238095,8713.894165311616,491.03725813562215,29023.567140282583,92,66,28.260869565217394,1.7974965745815574,0.803030303030303,19.696969696969695,20.652173913043477,2272.2296116372167,7.602791429918203,5.331234222406538,6.533964351626966,71.73913043478261,28.260869565217394,80.3030303030303,66.30434782608695,0.8594164935151014,0.924154508719842,0.40435007872801443,4.439329075972018,3853.5272409485588,1581.297629311342,20260002
nobins,287.72474662303716,118216.65356853326,98.33411003811818,535.5316985229326,43.45238095238095,8620.409367182,491.2361017158102,28901.99756161984,92,70,23.913043478260864,1.7269736113915195,0.7714285714285715,22.857142857142858,19.565217391304348,2369.2356693185907,7.602791429918203,5.81169582836817,6.55500868152873,76.08695652173914,23.913043478260864,77.14285714285715,67.3913043478261,0.862184467632996,0.9202029794549063,0.46375601141813083,4.486828305826491,4182.852928257352,1813.6172589387613,20260002
full,289.696505972344,118000.07423305877,97.00204340694785,535.4516104090785,26.07142857142857,16125.985507536494,486.98794982785466,27276.947295410442,92,67,27.173913043478258,1.8571199833671295,0.746268656716418,25.37313432835821,22.82608695652174,3214.1527470582073,8.079759425163148,6.186949262731776,6.979712675116717,72.82608695652173,27.173913043478258,74.6268656716418,61.95652173913043,0.863851546542276,0.944034608518303,0.3462550375661802,5.74147173537667,4568.257268968805,1354.1045219105974,20260004
nocert,290.719859766122,119535.51580908897,97.1761681895985,535.4516104090785,26.07142857142857,18069.857490278748,479.6947383740702,26797.344376938545,92,89,3.2608695652173947,1.6469990821630502,0.7303370786516854,26.96629213483146,3.260869565217391,4037.586881260522,8.079759425163148,7.898510907868205,7.481865904520859,96.73913043478261,3.2608695652173947,73.03370786516854,70.65217391304348,0.9260010738958089,0.9422612818605737,0.45604989503058646,5.80671586064199,5821.067720755137,1783.4808394946149,20260004
norisk,289.696505972344,118000.07423305877,97.00204340694785,535.4516104090785,26.07142857142857,16125.985507536494,486.98794982785466,27276.947295410442,92,67,27.173913043478258,1.8571199833671295,0.746268656716418,25.37313432835821,22.82608695652174,3214.1527470582073,8.079759425163148,6.186949262731776,6.979712675116717,72.82608695652173,27.173913043478258,74.6268656716418,61.95652173913043,0.863851546542276,0.944034608518303,0.3462550375661802,5.74147173537667,4568.257268968805,1354.1045219105974,20260004
noinfo,290.0159376445069,117830.30099823736,97.11332769542499,535.4516104090785,26.07142857142857,14628.2432959561,487.6972759635055,27301.935546950335,92,61,33.69565217391305,1.8252195667982938,0.7540983606557377,24.59016393442623,25.0,3303.37623381561,8.079759425163148,5.880309725041205,6.835359770211612,66.30434782608695,33.69565217391305,75.40983606557377,63.04347826086957,0.8459855560703889,0.953040597226265,0.27613583281252146,5.316875399696979,4383.264579993149,1079.8883461775392,20260004
