controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B5,276.0099340899453,114469.28734239412,99.10083536718642,508.3491585956233,26.07142857142857,9759.97869241347,452.36572398563914,27293.79011116237,92,92,0.0,2.007149963252545,0.8586956521739131,14.130434782608695,0.0,3622.4054993115815,6.285530988524038,6.285530988524038,6.009840161522881,100.0,0.0,85.86956521739131,85.86956521739131,0.956138816672051,0.956138816672051,0.27569082700115805,6.337742848634569,4700.553554905396,1078.1480555938144,20260000
P,275.77509793744423,112450.6071308752,99.06822907281952,508.3491585956233,0.0,6535.820944384324,466.52078041897556,27281.97196144863,92,63,31.521739130434778,2.309512491564722,0.9206349206349206,7.936507936507936,26.08695652173913,3339.244934969431,6.285530988524038,4.691153386124878,5.5916417486149665,68.47826086956522,31.521739130434778,92.06349206349206,75.0,0.8896053108041377,0.985014377181491,0.07029985522823995,5.980123605350095,3614.1675830941554,274.92264812472405,20260000
B5,287.5158088809364,122417.52573471234,99.29007453276412,538.8901572962038,52.14285714285714,10372.956248869265,460.0398828936399,27811.139552099386,91,91,0.0,1.4918813803112905,0.6813186813186813,31.868131868131865,0.0,1924.8834835479481,6.4147805690377915,6.4147805690377915,5.755823514832426,100.0,0.0,68.13186813186813,68.13186813186813,0.8972751995000495,0.8972751995000495,0.6589570542053659,3.541744920952893,4501.876249101076,2576.9927655531274,20260001
P,287.5760321180336,121713.94501339497,99.26945922485106,538.8901572962038,26.07142857142857,8155.111843666332,467.88865157765406,27786.20246788925,91,59,35.16483516483516,1.6439033303504298,0.711864406779661,28.8135593220339,30.76923076923077,2011.4313502950968,6.4147805690377915,4.715013941329163,5.456606635157457,64.83516483516483,35.16483516483516,71.1864406779661,64.83516483516483,0.8506302867934172,0.9242377322953949,0.3572201484539263,3.192959353556674,3408.417287998844,1396.9859377037476,20260001
B5,283.747672141059,116927.03291058102,99.00429352166786,535.5239781097671,156.42857142857142,15263.44265652699,441.3823964947234,27187.51990397805,92,92,0.0,1.517101155432933,0.7282608695652174,27.173913043478258,0.0,2560.862974314353,7.602791429918203,7.602791429918203,6.881353309412824,100.0,0.0,72.82608695652173,72.82608695652173,0.9051087844306231,0.9051087844306231,0.7214381205053785,4.36727717268703,5382.2013384336005,2821.338364119248,20260002
P,284.4707563431906,116371.67362866022,99.1236705402985,535.5239781097671,43.45238095238095,8472.016107745858,461.2875690756491,27860.034693148034,92,67,27.173913043478258,1.778009988047827,0.8059701492537313,19.402985074626866,20.652173913043477,2330.0312492399703,7.602791429918203,5.320154846034543,6.638774000571826,72.82608695652173,27.173913043478258,80.59701492537313,72.82608695652173,0.8732021734079388,0.926658793254755,0.3901865764797361,4.381992479770678,3855.939467973224,1525.9082187332535,20260002
B5,292.18193096565034,119407.70471360935,98.5997559313746,524.8732181465097,139.04761904761904,25830.848203712136,481.2508092902299,27843.423053693197,92,92,0.0,1.5772929229756085,0.7608695652173914,23.91304347826087,0.0,2815.2242058940114,7.265414529937883,7.265414529937883,6.654407677269637,100.0,0.0,76.08695652173914,76.08695652173914,0.9159019970367102,0.9159019970367102,0.6110068526682441,4.455609277256348,5204.697433293038,2389.4732273990257,20260003
P,294.7451474936452,119364.23680769878,98.65061483147835,569.6778261618172,69.52380952380952,17001.01284488833,483.43737221290144,28270.29992816029,92,64,30.434782608695656,1.7788839535517313,0.8125,18.75,22.82608695652174,3116.214258492877,7.265414529937883,5.217724971794222,6.021659065567617,69.56521739130434,30.434782608695656,81.25,66.30434782608695,0.8288114932403038,0.9605982779843714,0.20558734889264008,4.277608207370793,3920.2076407694517,803.9933822765746,20260003
B5,287.4977837163142,117148.33284172567,98.2881030918826,531.5534661138504,26.07142857142857,17654.168459084063,459.40925714266774,25646.85846872229,92,92,0.0,1.6455879298404543,0.7282608695652174,27.173913043478258,0.0,3739.753354790891,8.079759425163148,8.079759425163148,7.530036156693377,100.0,0.0,72.82608695652173,72.82608695652173,0.931962916277217,0.931962916277217,0.5497232684697716,5.814843221333673,5889.563993985176,2149.810639194285,20260004
P,286.3822578676457,115849.20291070204,98.18272041874097,531.5534661138504,26.07142857142857,15620.20529501951,467.31207052434956,26259.88672147589,92,70,23.913043478260864,1.8259428940740108,0.7857142857142857,21.428571428571427,20.652173913043477,3566.9299834779044,8.079759425163148,6.539023144683855,7.024955666775991,76.08695652173914,23.913043478260864,78.57142857142857,63.04347826086957,0.8694510934196709,0.9495703289176061,0.32976078638656814,5.678713668608631,4856.5302016682335,1289.6002181903289,20260004
B5,291.44050467794483,118171.14670315938,98.81484141655056,557.5875617808933,43.45238095238095,10278.454521489639,464.4618385492875,27951.682049057214,92,92,0.0,1.7874744723954652,0.717391304347826,28.26086956521739,0.0,1732.0165209077654,6.856879703655904,6.856879703655904,6.083141477440936,100.0,0.0,71.73913043478261,71.73913043478261,0.8871588448893989,0.8871588448893989,0.7737382262149686,6.429650167292369,4757.885655569874,3025.869134662109,20260005
P,290.5294977834614,117410.57406856316,98.78578774017845,557.5875617808932,26.07142857142857,7734.157960985906,469.66576351197756,28092.78878622661,92,68,26.086956521739136,2.005473107797635,0.8088235294117647,19.11764705882353,19.565217391304348,2700.1006095124962,6.856879703655904,5.360925302702086,5.770362027891187,73.91304347826086,26.086956521739136,80.88235294117648,69.56521739130434,0.8415434246009281,0.9406588176717426,0.31812364583581254,6.131260916658527,3944.1912959061206,1244.090686393624,20260005
B5,281.54093377449846,117354.76743515396,99.18241945234941,535.2117949232249,104.28571428571428,13198.117178746235,450.420041045111,27285.964135483257,91,91,0.0,1.553421894946268,0.7252747252747253,27.472527472527474,0.0,2329.788924754141,7.770055172825823,7.770055172825823,6.9715002383374705,100.0,0.0,72.52747252747253,72.52747252747253,0.8972266069253748,0.8972266069253748,0.7985549344883529,5.185252616959135,5452.709114985379,3122.920190231237,20260006
P,282.7318322149939,115835.92617433853,99.17277898472197,535.2117949232249,26.07142857142857,5172.745174172249,459.66419726361875,27431.479102931742,91,64,29.670329670329664,1.8265968044881942,0.78125,21.875,20.87912087912088,1857.583225329039,7.770055172825823,5.6793902538145,6.055829404449317,70.32967032967034,29.670329670329664,78.125,62.637362637362635,0.7793804895528078,0.9030295549763493,0.5507330003753763,5.415195648895027,4011.342637511314,2153.759412182275,20260006
B5,289.2607543316117,117035.67410368999,98.70336190772719,525.7523064821221,121.66666666666666,20057.712569195817,434.4665160356989,27335.515825959214,92,92,0.0,1.5513283770419233,0.8152173913043478,18.478260869565215,0.0,3125.1920546507436,7.599725271487137,7.599725271487137,6.9990509494525295,100.0,0.0,81.52173913043478,81.52173913043478,0.920961047856791,0.920961047856791,0.6006743220346077,4.4577742895313985,5474.257706893228,2349.065652242484,20260007
P,290.1441022286946,115838.59058608662,98.76468829932702,525.7523064821221,34.76190476190476,14587.888698045921,452.138674031538,28031.81044921122,92,61,33.69565217391305,1.7217210184087945,0.8852459016393442,11.475409836065573,25.0,3076.129024821052,7.599725271487137,5.708949962874842,6.535581671350318,66.30434782608695,33.69565217391305,88.52459016393442,72.82608695652173,0.8599760435907725,0.9481515975484476,0.29599993525091,3.928764902555668,4233.70020017729,1157.5711753562373,20260007
B5,276.6057314894586,118178.39889126139,98.96705759044863,554.6094782181372,17.38095238095238,6612.122281928544,470.7744396502631,28775.198628882277,90,90,0.0,1.9316111749652847,0.7666666666666667,23.333333333333332,0.0,2872.099768273532,6.496638871234925,6.496638871234925,6.025880897350709,100.0,0.0,76.66666666666667,76.66666666666667,0.9275382265791955,0.9275382265791955,0.47075797388421586,6.617473453998623,4713.099701856448,1840.9999335829154,20260008
P,274.86981860271663,116032.59423004928,98.90282724665944,554.6094782181372,0.0,5781.180183856641,472.55638226043664,29122.439013312585,90,59,34.44444444444444,2.1219682047332373,0.7796610169491526,22.033898305084744,23.333333333333332,2525.618184825279,6.496638871234925,4.972983201004354,5.371477682666736,65.55555555555556,34.44444444444444,77.96610169491525,65.55555555555556,0.8268087220377833,0.9415547886469013,0.29064705423810894,5.670500062512132,3662.2557719350266,1136.6375871097473,20260008
B5,280.16967833587285,118402.78137467186,98.93179634801116,552.0886303770992,69.52380952380952,14630.8588312938,459.87188577635203,29333.306815770757,92,92,0.0,1.5868306719989753,0.6739130434782609,32.608695652173914,0.0,1089.0799318338084,6.902442162506743,6.902442162506743,5.9841069626014844,100.0,0.0,67.3913043478261,67.3913043478261,0.8669550315258637,0.8669550315258637,0.918335199905259,4.123455096017274,4680.426517177589,3591.3465853437806,20260009
P,279.8390325860355,118098.01948503999,98.85648256199477,552.0886308918825,43.45238095238095,12489.506852532746,472.5932358254762,29690.459658449236,92,71,22.826086956521742,1.7547805679934547,0.7464788732394366,25.352112676056336,22.82608695652174,2075.9318513486846,6.902442162506743,5.629272299796334,5.670699218169039,77.17391304347827,22.826086956521742,74.64788732394366,61.95652173913043,0.8215496899012952,0.9119154100001742,0.49585214252493565,3.9711232247077612,4015.0679087229864,1939.1360573743018,20260009
