controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B5,291.6212042593992,128977.42710061901,92.65312841122427,508.89292393937296,69.52380952380952,9886.558527368337,620.1007060793651,33557.44731049863,92,92,0.0,1.991285266305665,0.782608695652174,21.73913043478261,0.0,2908.073251657069,6.285530988524038,6.285530988524038,5.857623244214461,100.0,0.0,78.26086956521739,78.26086956521739,0.9319217827275308,0.9319217827275308,0.42790774430957773,6.301691063702497,4581.49818029631,1673.4249286392414,20260000
P,291.80909756151425,126493.30668564023,92.5451153336494,508.89292393937296,26.07142857142857,6898.737821686178,636.9891260156916,33294.26432704111,92,67,27.173913043478258,2.3012365474428473,0.835820895522388,16.417910447761194,23.91304347826087,2799.538761104331,6.285530988524038,4.806544318435784,5.498947884102551,72.82608695652173,27.173913043478258,83.5820895522388,68.47826086956522,0.8748581295903861,0.9574460265989266,0.2045375590777961,6.123744027254508,3599.426715354998,799.887954250667,20260000
B5,300.11140287074545,133652.76805595646,93.73856867578152,546.6409534921027,52.14285714285714,11628.312398662536,631.2809934148079,34890.18432198203,91,91,0.0,1.415809611065178,0.5494505494505495,45.05494505494506,0.0,334.45029608517524,6.4147805690377915,6.4147805690377915,5.41691842161357,100.0,0.0,54.94505494505495,54.94505494505495,0.8444432920682274,0.8444432920682274,0.9978621474242215,3.4749402289649756,4236.804051190613,3902.353755105438,20260001
P,300.65753269308937,133161.41993495793,93.56376604329955,546.6409534921027,17.38095238095238,9533.346273437059,644.7498093294755,35319.510034192295,91,54,40.65934065934066,1.5773962868704234,0.6111111111111112,38.88888888888889,31.868131868131865,789.4786605265384,6.4147805690377915,4.407493204694246,5.2463968719031016,59.34065934065934,40.65934065934066,61.111111111111114,59.34065934065934,0.8178606914827102,0.8715023885638647,0.5663523492242077,2.822687753598822,3004.3208833854937,2214.842222858955,20260001
B5,296.16077919008404,127919.56056676387,94.43888007453364,532.8389842048359,173.8095238095238,17168.38007088098,637.6092383253616,34170.92465832315,92,92,0.0,1.53753913035558,0.6847826086956522,31.521739130434785,0.0,1292.4348397249905,7.602791429918203,7.602791429918203,6.611064209195913,100.0,0.0,68.47826086956522,68.47826086956522,0.8695574868962359,0.8695574868962359,0.9917272207222898,4.737148896554749,5170.796649335373,3878.3618096103833,20260002
P,299.2294244130027,127518.02025718645,93.7505708742253,532.8389842048359,43.45238095238095,7998.672516096311,660.2498017283256,34863.83080641757,92,63,31.521739130434778,1.861251814954664,0.7777777777777778,22.22222222222222,22.82608695652174,1481.067519110387,7.602791429918203,5.186820758608652,6.291824240898758,68.47826086956522,31.521739130434778,77.77777777777779,67.3913043478261,0.8275676504999757,0.8941799288255574,0.5488697418450431,4.68631572240731,3627.5402595401088,2146.472740429722,20260002
B5,307.25915749343153,134034.9724597904,92.26834944252393,554.527581143764,173.8095238095238,21356.755105635864,627.5521739390068,35047.87560745506,92,92,0.0,1.5477222014374596,0.6739130434782609,32.608695652173914,0.0,1594.6468462161008,7.265414529937883,7.265414529937883,6.3943150892104175,100.0,0.0,67.3913043478261,67.3913043478261,0.8801032704826393,0.8801032704826393,0.871099440727464,4.365587576778304,5001.267873346719,3406.621027130618,20260003
P,309.2040165847202,132541.2220894749,92.57907638194754,554.527581143764,78.21428571428571,13024.761597222261,639.13676636029,34864.138999473675,92,56,39.13043478260869,1.7001669425626769,0.7142857142857143,28.57142857142857,27.173913043478258,1803.8778976254953,7.265414529937883,4.708651619255714,5.953650917059661,60.86956521739131,39.13043478260869,71.42857142857143,61.95652173913043,0.8194509607851052,0.9149677406658674,0.4003872856026352,3.4153835607894307,3369.6781752500865,1565.8002776245912,20260003
B5,302.3538464654786,130566.05725026413,91.68069315690315,548.2388523984744,26.07142857142857,19488.543344283797,642.1570429159948,33215.47352330581,92,92,0.0,1.5475513501841445,0.7065217391304348,29.347826086956523,0.0,2142.5995774688427,8.079759425163148,8.079759425163148,7.189698974311205,100.0,0.0,70.65217391304348,70.65217391304348,0.8898407237126407,0.8898407237126407,0.8900604508519434,5.556410863373218,5623.3716977648355,3480.772120295993,20260004
P,301.68889916172833,129341.93915725122,91.5711730673587,548.2388523729173,26.07142857142857,17231.987136628686,644.6357923193087,33711.99651252108,92,68,26.086956521739136,1.790670403000951,0.7352941176470589,26.47058823529412,21.73913043478261,2406.7698301906394,8.079759425163148,6.24994260932128,6.938310213548731,73.91304347826086,26.086956521739136,73.52941176470588,64.13043478260869,0.8587273269474396,0.9153913839344786,0.5287989946636085,5.456614631977853,4474.751612892966,2067.9817827023257,20260004
