controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B1,333.1181621351303,138749.59425643503,96.94088101839465,400.96745366445305,1460.0,0.0,0.0,15673.362950234143,92,92,0.0,0.0,0.0,100.0,0.0,-24580.915830120794,6.285530988524038,6.285530988524038,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.285530988524038,0.0,0.0,24580.915830120794,20260000
B2,331.95625971048065,133667.92839283167,97.97756625994785,425.80148032099305,1460.0,102.99386541772091,223.56249999999997,20026.419466698328,92,92,0.0,0.49284833134333467,0.20652173913043478,79.34782608695652,0.0,-12641.387899356527,6.285530988524038,6.285530988524038,2.5441916443028894,100.0,0.0,20.652173913043477,20.652173913043477,0.40476956504518224,0.40476956504518224,3.741339344221151,0.5699050480165005,1989.9213217940455,14631.309221150572,20260000
B3,311.43069415961384,133898.5712332283,87.64098763735547,535.320994449301,2528.928571428571,14666.406494099612,302.4790752923976,25597.849999804053,92,92,0.0,0.8478759201788474,0.358695652173913,64.13043478260869,0.0,-8525.829607346755,6.285530988524038,6.285530988524038,3.421175146405427,100.0,0.0,35.869565217391305,35.869565217391305,0.5442937363051302,0.5442937363051302,2.864355842118612,1.7285785030014202,2675.847703795673,11201.677311142428,20260000
B4,274.09132061383616,113113.31001177571,99.70195222353883,523.6301636680623,17.38095238095238,5824.655316505852,440.89090469410763,27002.66497045216,92,92,0.0,1.9542787115859146,0.9130434782608695,8.695652173913043,0.0,3602.68105703705,6.285530988524038,6.285530988524038,6.005637084021458,100.0,0.0,91.30434782608695,91.30434782608695,0.95547012575173,0.95547012575173,0.27989390450258034,6.052057205356688,4697.266147859641,1094.585090822591,20260000
B5,279.29587949244336,116913.64698331144,98.09392730743785,517.6491477315658,34.76190476190476,9688.147409468414,471.93971003625825,28307.14689964954,92,92,0.0,1.9328083854377223,0.782608695652174,21.73913043478261,0.0,3400.772753678362,6.285530988524038,6.285530988524038,5.962612483610171,100.0,0.0,78.26086956521739,78.26086956521739,0.9486251033518975,0.9486251033518975,0.3229185049138683,5.987952916239152,4663.614763966526,1262.8420102881637,20260000
B6,285.9842427945819,118962.07928503929,89.65679812066922,467.04913150010594,95.59523809523809,19061.356612904525,507.9498651808355,27900.79086661578,92,92,0.0,2.1574285498730066,0.8913043478260869,10.869565217391305,0.0,3332.2519374398803,6.285530988524038,6.285530988524038,5.9480113964360655,100.0,0.0,89.13043478260869,89.13043478260869,0.9463021353797781,0.9463021353797781,0.3375195920879741,7.371532183179945,4652.194627926779,1319.9426904868985,20260000
P,279.4139619748707,114739.85450846788,98.01297237444012,517.6491432581818,8.69047619047619,6613.3617622244265,483.30033550577565,28121.29210656256,92,65,29.34782608695652,2.274811851729452,0.8615384615384616,13.846153846153847,23.91304347826087,3044.3412059121465,6.285530988524038,4.673497176780214,5.520930707002373,70.65217391304348,29.34782608695652,86.15384615384616,69.56521739130434,0.8783554988563969,0.9721411769348758,0.1301981309432769,5.902328545568285,3553.5088965653185,509.16769065317214,20260000
B1,338.89384621913973,142537.44067438407,98.05403604140663,412.4033557975007,1390.4761904761904,0.0,0.0,16925.066561913252,92,92,0.0,0.0,0.0,100.0,0.0,-29732.345056287257,7.602791429918203,7.602791429918203,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.602791429918203,0.0,0.0,29732.345056287257,20260002
B2,339.0693822562143,136768.0182549811,98.61225638361068,410.58254685160495,1390.4761904761904,0.0,223.56249999999997,21220.59129524337,92,92,0.0,0.46902300156501503,0.15217391304347827,84.78260869565217,0.0,-14692.266333354994,7.602791429918203,7.602791429918203,3.204887399102765,100.0,0.0,15.217391304347828,15.217391304347828,0.4215408812204185,0.4215408812204185,4.397904030815437,0.31162514585322415,2506.6797871553763,17198.94612051037,20260002
B3,321.90038495444014,139391.46707488078,88.42658780748611,472.57696607346213,2676.6666666666665,8605.945203990075,302.91502845655805,26407.491914870036,92,92,0.0,0.6144451307117733,0.30434782608695654,69.56521739130434,0.0,-13474.463768001304,7.602791429918203,7.602791429918203,3.464388706788482,100.0,0.0,30.434782608695656,30.434782608695656,0.4556732535310067,0.4556732535310067,4.13840272312972,1.3244943903269493,2709.646881380991,16184.110649382295,20260002
