controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B6,301.19217684237657,122366.86384800692,90.22358166288012,492.82852480046483,52.14285714285714,19873.934206186143,519.5615011682371,29266.25447770369,92,92,0.0,1.8824407726555394,0.8260869565217391,17.391304347826086,0.0,2525.536908240672,6.856879703655904,6.856879703655904,6.252232579764538,100.0,0.0,82.6086956521739,82.6086956521739,0.911818910346497,0.911818910346497,0.604647123891366,6.778241369877281,4890.139053458692,2364.6021452180203,20260005
P,293.09346062104277,119818.01393564885,97.90406787845049,543.4287261546592,26.07142857142857,7185.006963874007,492.70932044879635,29983.752245516152,92,70,23.913043478260864,1.9807094116024941,0.8142857142857143,18.571428571428573,17.391304347826086,2828.394383706487,6.856879703655904,5.472330071952745,5.967426035572533,76.08695652173914,23.913043478260864,81.42857142857143,65.21739130434783,0.8702830286479812,0.9434695991739448,0.3093530124199654,5.9651334725626075,4038.1856287059945,1209.7912449995074,20260005
B1,348.0224296858758,141711.9161474756,97.27393679250085,400.02214535609414,1138.452380952381,93.94526543984308,0.0,16939.098795328446,92,92,0.0,0.0,0.0,100.0,0.0,-29720.354186708628,7.599725271487137,7.599725271487137,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.599725271487137,0.0,0.0,29720.354186708628,20260007
B2,347.3601605979017,135878.1634189434,98.57013469722789,449.02242443000483,1138.452380952381,711.8031052187193,223.56249999999997,21245.375619188886,92,92,0.0,0.4594348551071746,0.14130434782608695,85.86956521739131,0.0,-14551.716125588757,7.599725271487137,7.599725271487137,3.232282083039242,100.0,0.0,14.130434782608695,14.130434782608695,0.42531564860195786,0.42531564860195786,4.367443188447896,0.20031347125636403,2528.1063435199785,17079.822469108734,20260007
B3,325.06493890693196,137252.59116786762,90.57095637532106,548.4456795120204,2780.9523809523807,13824.344411731223,292.5636421783625,26076.00640845625,92,92,0.0,0.7581186740219206,0.29347826086956524,70.65217391304348,0.0,-12596.137505760109,7.599725271487137,7.599725271487137,3.6489959441899433,100.0,0.0,29.347826086956523,29.347826086956523,0.48014840192715236,0.48014840192715236,3.9507293272971946,1.6784559905708087,2854.0361134914197,15450.173619251527,20260007
B4,289.14303703458535,116563.51056684509,99.61545599069588,531.9509833501793,112.97619047619047,11874.678021481266,416.9505281584759,26985.0028863551,92,92,0.0,1.5413970942770727,0.8586956521739131,14.130434782608695,0.0,3427.9302621069537,7.599725271487137,7.599725271487137,7.063561374176837,100.0,0.0,85.86956521739131,85.86956521739131,0.9294495684834958,0.9294495684834958,0.5361638973103017,4.328733170799115,5524.714074802598,2096.783812695644,20260007
B5,292.4452088095594,119242.00689148724,97.37510551957975,552.4678282832815,130.35714285714283,21383.556209471983,483.89925035216663,29406.151383707536,92,92,0.0,1.5581360084189888,0.75,25.0,0.0,2872.9760909179945,7.599725271487137,7.599725271487137,6.945306299646466,100.0,0.0,75.0,75.0,0.9138891277694026,0.9138891277694026,0.6544189718406735,4.6264168838122774,5432.221712937771,2559.245622019777,20260007
B6,299.6392246289314,120238.66387542454,88.9979521107469,525.7156508343761,156.42857142857142,33173.02193017504,512.6515149262876,28275.179609456038,92,92,0.0,1.7864874290502102,0.8695652173913043,13.043478260869565,0.0,3452.3824184912387,7.599725271487137,7.599725271487137,7.068771879342438,100.0,0.0,86.95652173913044,86.95652173913044,0.930135186052482,0.930135186052482,0.5309533921447003,6.108599883493602,5528.789434199977,2076.4070157087385,20260007
P,294.0881487635798,118403.50058513402,97.49164899529417,552.4678282832832,52.14285714285714,15581.6054174878,497.9430186607265,30148.068566552134,92,62,32.608695652173914,1.7317308003758352,0.8387096774193549,16.129032258064516,21.73913043478261,2708.370968635097,7.599725271487137,5.661907414377325,6.3808972154275825,67.3913043478261,32.608695652173914,83.87096774193549,66.30434782608695,0.839622089941542,0.9352647482374381,0.3665250019260326,4.036029991517356,4141.745529738689,1433.3745611035915,20260007
B1,341.86511550643166,143319.57527373018,97.23978775895594,420.4874190964023,921.1904761904761,763.9843848709871,0.0,17535.01461765734,92,92,0.0,0.0,0.0,100.0,0.0,-26993.479171231724,6.902442162506743,6.902442162506743,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.902442162506743,0.0,0.0,26993.479171231724,20260009
