controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B4,350.0693717220553,133119.05248619194,99.67419061455452,597.0447664710015,286.7857142857143,18695.909238519183,500.17656829348493,29058.13163656285,92,92,0.0,1.7133794017156225,0.9021739130434783,9.782608695652174,0.0,4321.981050971168,7.898013888312787,7.898013888312787,7.502648327225593,100.0,0.0,90.21739130434783,90.21739130434783,0.9499411413200676,0.9499411413200676,0.3953655610871941,5.785476425775187,5868.1427987943025,1546.161747823134,20260003
B5,353.9541136992393,135235.16400910262,98.21883194371084,599.8949982292756,243.33333333333331,26825.006058437695,494.9173216811647,29535.928070245547,92,92,0.0,1.7544239133334567,0.8043478260869565,19.565217391304348,0.0,4089.729326990664,7.898013888312787,7.898013888312787,7.453157853318026,100.0,0.0,80.43478260869566,80.43478260869566,0.9436749490079976,0.9436749490079976,0.4448560349947595,6.053569484083129,5829.434178130884,1739.7048511402202,20260003
B6,359.3561971549753,136287.22714272406,90.18323112562304,553.7813342038528,295.4761904761905,39735.300964420545,522.9917410339059,29542.240023530117,92,92,0.0,1.9462099890192126,0.8804347826086957,11.956521739130435,0.0,4364.597294198505,7.898013888312787,7.898013888312787,7.511729414062468,100.0,0.0,88.04347826086956,88.04347826086956,0.9510909350486292,0.9510909350486292,0.3862844742503188,7.825143211152288,5875.245505998859,1510.6482118003537,20260003
P,357.0169546531508,136611.27635939905,98.24359252623239,599.8949982292756,86.9047619047619,17319.06412537518,502.794457542113,29960.747613523876,92,73,20.65217391304348,1.973797473433702,0.9315068493150684,6.8493150684931505,14.130434782608695,4234.151992092028,7.898013888312787,6.299299644660783,6.981720295518305,79.34782608695652,20.65217391304348,93.15068493150685,73.91304347826086,0.8839843021610304,0.9765642734509034,0.14762866392309246,6.024410623345132,4811.485517076979,577.3335249849508,20260003
B1,418.7704730142846,162823.83803712847,97.93295065770006,454.64017729790913,208.57142857142856,377.32157092332665,0.0,17960.888272706015,89,89,0.0,0.0,0.0,100.0,0.0,-26674.457786282404,6.820865917953491,6.820865917953491,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.820865917953491,0.0,0.0,26674.457786282404,20260005
B2,416.86432922988473,156137.5758618612,98.87506336606016,454.64017729790913,208.57142857142856,1632.7381993922324,223.56249999999997,22193.687687073743,89,89,0.0,0.6925165786933547,0.3258426966292135,67.41573033707866,0.0,-9162.756453598897,6.820865917953491,6.820865917953491,3.7315649719569115,100.0,0.0,32.58426966292135,32.58426966292135,0.5470808276900592,0.5470808276900592,3.08930094599658,1.0912886938652246,2918.616888780584,12081.37334237948,20260005
B3,395.54734310855196,159090.11910184362,89.04506969847529,509.1151291836205,434.5238095238095,14809.830744442346,314.60691115810357,28123.641967100903,89,89,0.0,0.863604590314893,0.449438202247191,55.0561797752809,0.0,-9380.765192962312,6.820865917953491,6.820865917953491,3.685109532823155,100.0,0.0,44.9438202247191,44.9438202247191,0.5402700444709551,0.5402700444709551,3.1357563851303363,2.048200424017624,2882.2820988866815,12263.047291848992,20260005
B4,346.3395504544335,129453.1692797989,99.87738912229207,568.3153955495056,208.57142857142856,8755.803310805428,451.93120519960866,28518.52804573943,89,89,0.0,1.9105749633068274,0.8876404494382022,11.235955056179774,0.0,3889.90101442857,6.820865917953491,6.820865917953491,6.512953169101274,100.0,0.0,88.76404494382022,88.76404494382022,0.9548572347622686,0.9548572347622686,0.3079127488522185,6.7607532416729095,5094.059800118495,1204.1587856899257,20260005
B5,351.6811117978097,133112.04167440516,98.21523872862342,595.5892254157379,147.73809523809524,11821.122208198887,492.36676846356977,30403.927477496745,89,89,0.0,1.9915434477160385,0.8202247191011236,17.97752808988764,0.0,4050.632383042626,6.820865917953491,6.820865917953491,6.547203384635471,100.0,0.0,82.02247191011236,82.02247191011236,0.9598786229476082,0.9598786229476082,0.27366253331802093,7.351383462811075,5120.848361554172,1070.215978511546,20260005
B6,360.014975415118,134744.405526141,90.8150062225235,544.9891759814701,208.57142857142856,19773.60041558547,544.8162738275937,29522.99560511829,89,89,0.0,2.1511036280426024,0.9325842696629213,6.741573033707865,0.0,4473.751954905887,6.820865917953491,6.820865917953491,6.637365850481523,100.0,0.0,93.25842696629213,93.25842696629213,0.9730972475226393,0.9730972475226393,0.18350006747196812,8.337105199939147,5191.368290198047,717.616335292161,20260005
