controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B6r0.00,279.29587949244336,116913.64698331144,98.09392730743785,517.6491477315658,34.76190476190476,9688.147409468414,471.93971003625825,28307.14689964954,92,92,0.0,1.9328083854377223,0.782608695652174,21.73913043478261,0.0,3400.772753678362,6.285530988524038,6.285530988524038,5.962612483610171,100.0,0.0,78.26086956521739,78.26086956521739,0.9486251033518975,0.9486251033518975,0.3229185049138683,5.987952916239152,4663.614763966526,1262.8420102881637,20260000
B6r0.05,280.96552636349924,117551.4231789104,96.25176667794499,504.99917463991915,34.76190476190476,10514.911749896164,482.2721602756707,28374.081000037997,92,92,0.0,2.007750559959044,0.8913043478260869,10.869565217391305,0.0,3649.283089940917,6.285530988524038,6.285530988524038,6.015567501991842,100.0,0.0,89.13043478260869,89.13043478260869,0.9570500110451943,0.9570500110451943,0.2699634865321977,6.35824494928959,4705.033153343618,1055.7500634027017,20260000
B6r0.10,282.9956137565124,118331.87961647862,93.97602417512248,492.34916926185434,52.14285714285714,12417.94218152896,488.69621316974724,28342.42535519533,92,92,0.0,2.07634724445158,0.8804347826086957,11.956521739130435,0.0,3387.586851747828,6.285530988524038,6.285530988524038,5.959802702376876,100.0,0.0,88.04347826086956,88.04347826086956,0.9481780796655256,0.9481780796655256,0.3257282861471632,6.8404532197637735,4661.417113644769,1273.830261896942,20260000
B6r0.20,285.9842427945819,118962.07928503929,89.65679812066922,467.04913150010594,95.59523809523809,19061.356612904525,507.9498651808355,27900.79086661578,92,92,0.0,2.1574285498730066,0.8913043478260869,10.869565217391305,0.0,3332.2519374398803,6.285530988524038,6.285530988524038,5.9480113964360655,100.0,0.0,89.13043478260869,89.13043478260869,0.9463021353797781,0.9463021353797781,0.3375195920879741,7.371532183179945,4652.194627926779,1319.9426904868985,20260000
B6r0.30,287.3172704554155,119278.67831676012,86.09237345990863,441.74916724962134,121.66666666666666,28168.674079867436,523.2886039311787,27536.857481704716,92,92,0.0,2.238466102409968,0.8913043478260869,10.869565217391305,0.0,3122.436993052762,6.285530988524038,6.285530988524038,5.903301971452509,100.0,0.0,89.13043478260869,89.13043478260869,0.9391890648905569,0.9391890648905569,0.3822290170715306,7.899856929656099,4617.225470528926,1494.7884774761644,20260000
B6r0.40,286.4575560102118,118191.06528130206,83.75921490785417,416.4491686132685,156.42857142857142,38290.271542292096,526.2367726036306,26621.3109752809,92,92,0.0,2.330830099368992,0.8913043478260869,10.869565217391305,0.0,3042.662316915327,6.285530988524038,6.285530988524038,5.886302801499326,100.0,0.0,89.13043478260869,89.13043478260869,0.9364845726234405,0.9364845726234405,0.3992281870247129,8.449734428969712,4603.929691172687,1561.2673742573593,20260000
Pa0.30,280.16760777127416,116297.29547636706,98.06494974351246,517.6491477315658,17.38095238095238,6701.798815591078,475.5789338866481,28340.81095549371,92,78,15.217391304347828,2.0915264075285376,0.8333333333333334,16.666666666666664,11.956521739130435,3579.2839797436645,6.285530988524038,5.481075258704069,5.734994267909543,84.78260869565217,15.217391304347828,83.33333333333334,75.0,0.9124120584848517,0.972486488328363,0.15080362810347417,5.944898059659864,4169.033882505465,589.7499027618007,20260000
Pa0.20,279.98791640320655,115516.5075307416,98.05056990246929,517.6491432861314,8.69047619047619,6548.059646487829,478.6437311387693,28122.827907034385,92,73,20.65217391304348,2.133363013103467,0.821917808219178,17.80821917808219,17.391304347826086,3340.8182728136935,6.285530988524038,5.176187697308248,5.638046850682392,79.34782608695652,20.65217391304348,82.1917808219178,71.73913043478261,0.8969881559690333,0.9708658855395376,0.15080364484221623,5.882175707858999,3930.5682410359323,589.7499682222384,20260000
Pa0.10,279.4139619748707,114739.85450846788,98.01297237444012,517.6491432581818,8.69047619047619,6613.3617622244265,483.30033550577565,28121.29210656256,92,65,29.34782608695652,2.274811851729452,0.8615384615384616,13.846153846153847,23.91304347826087,3044.3412059121465,6.285530988524038,4.673497176780214,5.520930707002373,70.65217391304348,29.34782608695652,86.15384615384616,69.56521739130434,0.8783554988563969,0.9721411769348758,0.1301981309432769,5.902328545568285,3553.5088965653185,509.16769065317214,20260000
Pa0.05,279.1254084307022,114197.21798210112,97.92503287093761,517.6491433286823,8.69047619047619,6575.090431233704,483.4393780509468,28130.535137397215,92,53,42.391304347826086,2.385201036725254,0.8301886792452831,16.9811320754717,29.347826086956523,2466.1845579716214,6.285530988524038,3.8990391078080004,5.374621162531443,57.608695652173914,42.391304347826086,83.01886792452831,66.30434782608695,0.8550783016334321,0.9681149461732954,0.12432107182488426,5.527499036187843,2952.3687495725085,486.1841916008866,20260000
